#EbinMin EbinMax Ein dEinExtrap<200keV  FitRangeForExtrap<200keV DeadTimeDetectors AngularCorr WrapAroundCorrdnubar_beforeCorr dExtrap<200keV dAngularCorr dWA dnubar_afterCorr
#
#
#EbinMin EbinMax : limits of the bin of the incident n energy(MeV)
#Ein : mean value of the incident n energy in the bin (MeV)
#dEin : total absolute uncertainty on the mean incident n energy in the bin (MeV)
#
###Relative bias are defined as :    (corrected_nubar - uncorrected_nubar)/corrected_nubar * 100
#
#Extrap<200keV : relative bias (%) of nubar due to neutron detection thresholds (<200keV) = contribution to nubar of neutrons w/ Eout<200keV
#FitRangeForExtrap<200keV : relative bias  (%) to nubar introduced by the arbitrary choice of the fitting range for the extrapolation of the PFNS below 200keV
#DeadTimeDetectors : relative bias  (%) due to neutron detectors dead-time = contribution to nubar of net amount of lost and mis-identified neutrons due to dead-time
#AngularCorr : relative bias (%) due to limited angular coverage of neutron detectors = conribution to nubar of neutrons emitted where no detector is present
#WrapAroundCorr : relative bias (%) due to neutron emitted in fission induced by slow neutron (wrap-around)
#
#
###The uncertainties listed below are not the uncertainties on the corrections, but are the uncertainties on nubar introduced by accounting for the listed effects
###and they are obtained as : SQRT( (dnubar_corr/nubar_corr)^2 - (dnubar_uncorr/nubar_uncorr)^2) *100
#
#dnubar_beforeCorr : total (sys+stat) relative uncertainty (%) on nubar before corrections listed in this file
#dExtrap<200keV : relative uncertainty (%) on nubar introduced by including the contribution of neutrons w/ Eout<200keV
#dAngularCorr : relative uncertainty (%) on nubar introduced by including the contribution of neutrons emitted where there are no detectors, ie by correcting for the angular distribution of emitted n
#dWA : relative uncertainty (%) on nubar introduced by accounting for neutrons emitted in fission induced by slow neutrons (wrap-around)
#dnubar_afterCorr : total (sys+stat) relative uncertainty (%) on nubar after corrections listed in this file
#
#
#
0.7	1.2	0.97322	3.37299e-05	0.511581	0.143753	0.442502	1.9516	0.379317	0.110658	0.033136	0.0770734	0.0850799	0.145145 
1.2	1.7	1.4437	3.70573e-05	0.434441	0.0565715	0.349384	1.3658	0.414396	0.11038	0.032668	0.0783859	0.083145	0.149486 
1.7	2.2	1.94207	4.07514e-05	0.483991	0.10699	0.472436	1.60325	0.472135	0.120813	0.0345206	0.0871047	0.0944019	0.166193 
2.2	2.7	2.44002	4.46793e-05	0.455771	0.143999	0.482826	1.70689	0.623093	0.132957	0.0376084	0.0981605	0.122207	0.208102 
2.7	3.2	2.94294	5.02171e-05	0.480472	-0.0337075	0.471971	2.11097	0.885093	0.146424	0.0418105	0.104441	0.152714	0.22086 
3.2	3.7	3.44177	5.61066e-05	0.467037	-0.0346685	0.502471	2.41808	1.1321	0.159389	0.0446224	0.109617	0.190717	0.257208 
3.7	4.2	3.94606	5.98665e-05	0.408274	0.0870031	0.514874	2.39221	1.17226	0.165339	0.0466353	0.113873	0.208391	0.275069 
4.2	4.7	4.44641	6.39004e-05	0.384923	0.0753913	0.515923	2.16738	1.45285	0.172681	0.0489895	0.11773	0.256001	0.318075 
4.7	5.2	4.94324	6.73301e-05	0.369934	0.0410364	0.498086	2.49611	1.17936	0.17972	0.0518362	0.123073	0.268347	0.334387 
5.2	5.7	5.44436	7.24438e-05	0.369286	0.382138	0.504253	2.74215	1.26777	0.192627	0.0547144	0.131903	0.32222	0.383461 
5.7	6.2	5.94887	7.53138e-05	0.632807	0.59436	0.515171	3.23003	1.39301	0.200866	0.0605809	0.131302	0.357369	0.412866 
6.2	7	6.60113	9.60963e-05	1.20013	-0.103155	0.530519	2.92139	1.53357	0.159132	0.053308	0.104878	0.286988	0.332065 
7	7.8	7.38651	0.000102197	1.01806	-0.12753	0.565018	3.24392	1.0497	0.165217	0.0512405	0.110718	0.296767	0.343335 
7.8	8.6	8.19486	0.000108979	0.879696	-0.0417204	0.605619	3.12541	1.88094	0.172953	0.0524684	0.116533	0.362741	0.40521 
8.6	9.4	8.98886	0.00011651	0.831882	0.0116737	0.665856	3.01611	1.57954	0.181479	0.0546037	0.117316	0.403878	0.446514 
9.4	10.4	9.88371	0.000142767	0.822239	0.110368	0.700744	3.02061	2.24189	0.175708	0.0522267	0.118757	0.457897	0.49294 
10.4	11.4	10.8833	0.000157928	0.823818	0.0413035	0.731055	3.03969	3.69321	0.188073	0.0574506	0.128185	0.612575	0.643869 
11.4	12.4	11.8878	0.000171604	0.742793	0.036003	0.750149	2.9903	3.0451	0.199484	0.0610326	0.13465	0.649645	0.682957 
12.4	13.4	12.8907	0.000182895	0.737963	0.123361	0.73815	2.80869	3.36383	0.210659	0.0631467	0.138077	0.747072	0.778977 
13.4	14.4	13.8937	0.000190631	0.817842	0.0510218	0.743381	2.86338	4.28636	0.214426	0.0672112	0.143747	0.828746	0.85934 
14.4	15.4	14.8925	0.000200439	0.756703	0.0360551	0.730415	3.02983	4.24023	0.22417	0.0682814	0.147949	0.898331	0.928842 
15.4	16.4	15.893	0.000208484	0.710293	-0.0367579	0.735677	3.12816	4.58372	0.232446	0.0698611	0.152622	0.951845	0.982476 
16.4	17.4	16.8946	0.000216838	0.672491	0.0252783	0.75009	2.90553	6.05775	0.238165	0.0711597	0.147881	1.12759	1.15524 
18.4	19.4	18.8943	0.000232379	0.585337	0.040473	0.771589	3.14979	5.3546	0.247651	0.0736772	0.152413	1.19022	1.22189 
19.4	20.4	19.8958	0.000239765	0.559984	0.119569	0.781474	3.4925	5.78773	0.253078	0.0741931	0.155801	1.22791	1.26088 
20.4	21.9	21.1427	0.000300672	0.621847	-0.0572768	0.811411	3.14917	4.86215	0.209212	0.0639275	0.307427	0.966545	1.02298 
21.9	23.4	22.6432	0.000309217	0.535775	0.073331	0.842727	3.03184	3.44251	0.208928	0.0634104	0.144917	0.950732	0.986803 
23.4	24.9	24.1434	0.000316663	0.59343	0.0326921	0.869984	2.9931	5.51744	0.215928	0.0630706	0.146921	1.04066	1.07719 
24.9	26.4	25.6451	0.000323555	0.532351	0.0298002	0.901174	3.19821	3.74214	0.22	0.0623896	0.12734	0.99845	1.03759 
26.4	29.4	27.8807	0.000471516	0.47766	0.050513	0.958562	3.01551	4.14501	0.157842	0.0438069	0.195184	0.761532	0.799577 
29.4	32.4	30.883	0.000490186	0.463012	0.0371474	1.01515	2.83457	4.08935	0.162385	0.0434802	0.153926	0.774955	0.810463 
32.4	35.4	33.8808	0.000505097	0.463266	0.0305248	1.06864	2.91037	3.95539	0.16246	0.0442194	0.168782	0.790852	0.823133 
35.4	40.4	37.86	0.000687216	0.494671	0.0516672	1.16203	2.72375	4.43498	0.131633	0.0340332	0.193408	0.625664	0.660707 
