#EbinMin EbinMax Ein dEin nubar dnubar
#EbinMin EbinMax : limits of the bin of the incident n energy(MeV)
#Ein : mean value of the incident n energy in the bin (MeV)
#dEin : total absolute uncertainty on the mean incident n energy in the bin (MeV)
#nubar : mean number of n emitted for the given Ein bin (number of n/fission)
#dnubar : total absolute uncertainty on nubar (number of n/fission)
#
0.7	1.2	0.97322	3.37299e-05	3.02299	0.0043877
1.2	1.7	1.4437	3.70573e-05	3.091	0.00462062
1.7	2.2	1.94207	4.07514e-05	3.16597	0.00526162
2.2	2.7	2.44002	4.46793e-05	3.24461	0.00675211
2.7	3.2	2.94294	5.02171e-05	3.31311	0.00731734
3.2	3.7	3.44177	5.61066e-05	3.37512	0.00868107
3.7	4.2	3.94606	5.98665e-05	3.44068	0.00946422
4.2	4.7	4.44641	6.39004e-05	3.51677	0.011186
4.7	5.2	4.94324	6.73301e-05	3.57765	0.0119632
5.2	5.7	5.44436	7.24438e-05	3.67271	0.0140834
5.7	6.2	5.94887	7.53138e-05	3.76131	0.0155292
6.2	7	6.60113	9.60963e-05	3.85165	0.01279
7	7.8	7.38651	0.000102197	3.94837	0.0135561
7.8	8.6	8.19486	0.000108979	4.08422	0.0165497
8.6	9.4	8.98886	0.00011651	4.17703	0.0186511
9.4	10.4	9.88371	0.000142767	4.33247	0.0213565
10.4	11.4	10.8833	0.000157928	4.53644	0.0292087
11.4	12.4	11.8878	0.000171604	4.63913	0.0316833
12.4	13.4	12.8907	0.000182895	4.7531	0.0370256
13.4	14.4	13.8937	0.000190631	4.90355	0.0421381
14.4	15.4	14.8925	0.000200439	5.03568	0.0467735
15.4	16.4	15.893	0.000208484	5.18853	0.050976
16.4	17.4	16.8946	0.000216838	5.36103	0.061933
18.4	19.4	18.8943	0.000232379	5.52259	0.06748
19.4	20.4	19.8958	0.000239765	5.67326	0.0715329
20.4	21.9	21.1427	0.000300672	5.70129	0.0583231
21.9	23.4	22.6432	0.000309217	5.73982	0.0566408
23.4	24.9	24.1434	0.000316663	6.03137	0.0649692
24.9	26.4	25.6451	0.000323555	6.03151	0.0625826
26.4	29.4	27.8807	0.000471516	6.24488	0.0499326
29.4	32.4	30.883	0.000490186	6.46307	0.0523808
32.4	35.4	33.8808	0.000505097	6.63979	0.0546543
35.4	40.4	37.86	0.000687216	6.9204	0.0457236
40.4	45.4	42.864	0.000715405	7.16288	0.0475646
45.4	50.4	47.8644	0.000746554	7.37564	0.0506796
50.4	55.4	52.8666	0.00077706	7.597	0.052524
55.4	60.4	57.868	0.000808486	7.74391	0.0540743
60.4	65.4	62.8699	0.000838991	7.85976	0.0529717
65.4	70.4	67.8713	0.000868635	8.09507	0.0603725
70.4	75.4	72.8746	0.000897578	8.40151	0.0655507
75.4	80.4	77.8731	0.000925106	8.3957	0.0614433
80.4	85.4	82.8754	0.000952214	8.4998	0.0647271
85.4	95.4	90.3158	0.00140312	8.70262	0.0475791
95.4	105.4	100.289	0.00148619	8.90973	0.0502437
105.4	115.4	110.323	0.00156765	9.19195	0.0559377
115.4	125.4	120.329	0.00163835	9.34007	0.0580882
125.4	135.4	130.338	0.00170414	9.52974	0.0586841
135.4	145.4	140.339	0.00176843	9.68132	0.0623571
145.4	155.4	150.309	0.00184468	9.71331	0.0592523
155.4	165.4	160.344	0.00191575	9.92134	0.065127
165.4	175.4	170.355	0.00197816	10.0691	0.0660637
175.4	185.4	180.363	0.00203611	10.1709	0.0687338
185.4	195.4	190.357	0.00208644	10.2912	0.0666952
195.4	205.4	200.36	0.00214417	10.4805	0.0695629
205.4	215.4	210.361	0.00219462	10.6531	0.0726222
215.4	225.4	220.366	0.00224778	10.7033	0.0756707
225.4	235.4	230.363	0.00229543	10.7611	0.0714689
235.4	245.4	240.362	0.00233769	10.9074	0.0757828
245.4	255.4	250.358	0.00237745	11.0793	0.077553
255.4	275.4	265.294	0.00345612	11.2985	0.0572432
275.4	295.4	285.304	0.00356285	11.4	0.0561605
295.4	315.4	305.307	0.00366683	11.7386	0.0599259
315.4	335.4	325.304	0.00376919	11.9172	0.0606627
335.4	355.4	345.295	0.00388276	12.2685	0.06867
355.4	375.4	365.296	0.00401356	12.4264	0.0671586
375.4	395.4	385.288	0.00415688	12.6689	0.0713379
395.4	415.4	405.271	0.00432076	12.788	0.07081
415.4	435.4	425.309	0.0044699	12.8063	0.0696971
435.4	455.4	445.338	0.00462656	13.1396	0.0763332
455.4	475.4	465.35	0.00475371	13.1865	0.0697085
475.4	495.4	485.409	0.00479693	13.4268	0.0719645
495.4	515.4	505.321	0.00487288	13.4778	0.0683961
515.4	535.4	525.461	0.00481248	13.6079	0.0639302
535.4	555.4	545.439	0.00471612	13.9317	0.0716972
555.4	575.4	565.407	0.00467981	14.012	0.0682276
575.4	595.4	585.354	0.00469586	14.1228	0.062384
595.4	615.4	605.302	0.00481604	14.3281	0.0668033
615.4	635.4	625.235	0.00499014	14.4136	0.0650664
635.4	655.4	645.11	0.00530559	14.5694	0.0809366
655.4	675.4	665.035	0.00579638	14.6636	0.0987207
675.4	695.4	684.951	0.00657585	14.6289	0.1143
695.4	715.4	704.774	0.00777033	14.6849	0.144088
#715.4	735.4	724.519	0.00973341	14.8923	0.217917
#735.4	755.4	744.396	0.0130416	14.7899	0.344493
#755.4	775.4	764.363	0.0184447	2.56603e+09	0.0927417
#775.4	795.4	784.269	0.0265909	-0.149848	0.139894
