# E eV       Sig b           # from IAEA retrieval tool 
 1E-05       47204.4       
 1.10304E-05 44945.6       
 1.21669E-05 42795         
 1.34206E-05 40747.2       
 1.48034E-05 38797.4       
 1.63286E-05 36940.9       
 1.80111E-05 35173.2       
 1.98669E-05 33490.2       
 2.19139E-05 31887.6       
 2.41719E-05 30361.8       
 2.66625E-05 28909         
 2.94097E-05 27525.6       
 3.244E-05   26208.5       
 3.57825E-05 24954.4       
 3.94694E-05 23760.3       
 4.35362E-05 22623.4       
 4.80221E-05 21540.8       
 5.29701E-05 20510.1       
 5.8428E-05  19528.6       
 6.44482E-05 18594.2       
 7.10888E-05 17704.4       
 7.84136E-05 16857.3       
 8.64931E-05 16050.6       
 9.54051E-05 15282.6       
 0.000105235 14551.3       
 0.000116078 13855         
 0.000128039 13192         
 0.000141232 12560.8       
 0.000155784 11959.7       
 0.000171835 11387.5       
 0.00018954  10842.6       
 0.00020907  10323.7       
 0.000230612 9829.73       
 0.000254374 9359.37       
 0.000280584 8911.52       
 0.000309494 8485.09       
 0.000341383 8079.07       
 0.000376558 7692.48       
 0.000415358 7324.39       
 0.000458155 6973.91       
 0.000505362 6640.2        
 0.000557433 6322.46       
 0.000614869 6019.93       
 0.000678223 5731.87       
 0.000748105 5457.59       
 0.000825188 5196.44       
 0.000910213 4947.79       
 0.001004    4711.03       
 0.00110745  4485.61       
 0.00122155  4270.97       
 0.00134742  4066.6        
 0.00148625  3872.01       
 0.00163939  3686.73       
 0.00180831  3510.31       
 0.00199463  3342.34       
 0.00220016  3182.41       
 0.00242685  3030.13       
 0.00267691  2885.13       
 0.00295273  2747.08       
 0.00325697  2615.63       
 0.00359256  2490.47       
 0.00396272  2371.29       
 0.00437103  2257.83       
 0.00482141  2149.79       
 0.00531819  2046.92       
 0.00586616  1948.97       
 0.00647059  1855.71       
 0.0071373   1766.91       
 0.00787271  1682.36       
 0.00868389  1601.86       
 0.00957865  1525.21       
 0.0105656   1452.22       
 0.0116543   1382.73       
 0.0128551   1316.57       
 0.0141796   1253.56       
 0.0156406   1193.58       
 0.0172522   1136.46       
 0.0190298   1082.08       
 0.0209906   1030.3        
 0.0231534   980.993       
 0.0252419   939.531       
 0.0253      938.451       
 0.0279068   893.541       
 0.0307823   850.78        
 0.033954    810.065       
 0.0374525   771.298       
 0.0413115   734.385       
 0.0455681   699.239       
 0.0502633   665.775       
 0.0554423   633.911       
 0.0611549   603.573       
 0.0674561   574.687       
 0.0744066   547.183       
 0.0820732   520.996       
 0.0905297   496.063       
 0.0998577   472.325       
 0.110147    449.726       
 0.121496    428.212       
 0.134014    407.734       
 0.147823    388.242       
 0.163054    369.689       
 0.179855    352.025       
 0.198386    335.204       
 0.218827    319.182       
 0.241375    303.92        
 0.266245    289.382       
 0.293678    275.535       
 0.323938    262.343       
 0.357316    249.781       
 0.394132    237.824       
 0.434743    226.445       
 0.479537    215.613       
 0.528947    205.299       
 0.583448    195.477       
 0.643565    186.116       
 0.709876    177.199       
 0.78302     168.715       
 0.8637      160.645       
 0.952693    152.962       
 1.05086     145.642       
 1.15913     138.68        
 1.27857     132.039       
 1.4103      125.707       
 1.55562     119.689       
 1.7159      113.964       
 1.89271     108.518       
 2.08772     103.318       
 2.30284     98.3851       
 2.55803     93.3464       
 2.82161     88.8633       
 3.11233     84.6135       
 3.43302     80.5632       
 3.78675     76.72         
 4.17692     73.0338       
 4.6073      69.5541       
 5.08202     66.227        
 5.60566     63.0394       
 6.18325     60.0277       
 6.86813     56.954        
 7.5758      54.2302       
 8.35638     51.6309       
 9.2174      49.1597       
 10.2389     46.6408       
 11.2938     44.4127       
 12.5448     42.1336       
 13.8374     40.1203       
 15.1569     38.3363       
 16.6016     36.6236       
 18.1848     34.9911       
 20.0585     33.3131       
 22.1252     31.7139       
 24.7492     29.9848       
 27.1081     28.6537       
 29.6932     27.3793       
 32.5233     26.1561       
 35.6249     24.9915       
 38.7489     23.9619       
 42.4421     22.8922       
 46.1639     21.9558       
 50.2121     21.0456       
 54.6152     20.1814       
 58.9913     19.4164       
 64.6138     18.5489       
 70.7757     17.7235       
 76.9821     16.993        
 83.7328     16.2952       
 93.0073     15.4575       
 101.877     14.7696       
 112.374     14.0614       
 124.821     13.3388       
 135.767     12.7928       
 147.672     12.2642       
 159.505     11.8017       
 172.276     11.3539       
 190.027     10.8099       
 209.607     10.2891       
 227.988     9.86757       
 246.256     9.49343       
 265.974     9.1348        
 293.379     8.695         
 323.608     8.27903       
 356.952     7.88097       
 382.852     7.61153       
 416.425     7.2958        
 456.137     6.96963       
 503.136     6.63492       
 558.865     6.29488       
 607.872     6.03556       
 661.178     5.78765       
 734.448     5.48972       
 810.123     5.22607       
 887.337     4.99303       
 978.765     4.75347       
 1057.19     4.57615       
 1125.96     4.43154       
 1250.73     4.20355       
 1350.88     4.04509       
 1469.34     3.87785       
