# E eV       Sig b        # from IAEA retrieval tool   
 1E-05       193279        
 1.10304E-05 184030        
 1.21669E-05 175224        
 1.34206E-05 166840        
 1.48034E-05 158856        
 1.63286E-05 151255        
 1.80111E-05 144017        
 1.98669E-05 137126        
 2.19139E-05 130564        
 2.41719E-05 124317        
 2.66625E-05 118368        
 2.94097E-05 112704        
 3.244E-05   107311        
 3.57825E-05 102176        
 3.94694E-05 97286.7       
 4.35362E-05 92631.5       
 4.80221E-05 88199         
 5.29701E-05 83978.6       
 5.8428E-05  79960.1       
 6.44482E-05 76134         
 7.10888E-05 72490.9       
 7.84136E-05 69022.1       
 8.64931E-05 65719.4       
 9.54051E-05 62574.6       
 0.000105235 59580.4       
 0.000116078 56729.4       
 0.000128039 54014.9       
 0.000141232 51430.2       
 0.000155784 48969.2       
 0.000171835 46626         
 0.00018954  44394.9       
 0.00020907  42270.6       
 0.000230612 40247.9       
 0.000254374 38322         
 0.000280584 36488.2       
 0.000309494 34742.3       
 0.000341383 33079.8       
 0.000376558 31496.9       
 0.000415358 29989.8       
 0.000458155 28554.7       
 0.000505362 27188.4       
 0.000557433 25887.4       
 0.000614869 24648.6       
 0.000678223 23469.2       
 0.000748105 22346.2       
 0.000825188 21276.9       
 0.000910213 20258.8       
 0.001004    19289.4       
 0.00110745  18366.3       
 0.00122155  17487.5       
 0.00134742  16650.7       
 0.00148625  15854         
 0.00163939  15095.3       
 0.00180831  14373         
 0.00199463  13685.2       
 0.00220016  13030.4       
 0.00242685  12406.9       
 0.00267691  11813.2       
 0.00295273  11247.9       
 0.00325697  10709.7       
 0.00359256  10197.2       
 0.00396272  9709.28       
 0.00437103  9244.68       
 0.00482141  8802.32       
 0.00531819  8381.12       
 0.00586616  7980.07       
 0.00647059  7598.21       
 0.0071373   7234.63       
 0.00787271  6888.44       
 0.00868389  6558.82       
 0.00957865  6244.97       
 0.0105656   5946.13       
 0.0116543   5661.6        
 0.0128551   5390.67       
 0.0141796   5132.71       
 0.0156406   4887.08       
 0.0172522   4653.21       
 0.0190298   4430.52       
 0.0209906   4218.48       
 0.0231534   4016.58       
 0.0252419   3846.79       
 0.0253      3842.37       
 0.0279068   3658.46       
 0.0307823   3483.34       
 0.033954    3316.59       
 0.0374525   3157.82       
 0.0413115   3006.65       
 0.0455681   2862.71       
 0.0502633   2725.66       
 0.0554423   2595.18       
 0.0611549   2470.95       
 0.0674561   2352.68       
 0.0744066   2240.1        
 0.0820732   2132.95       
 0.0905297   2030.96       
 0.0998577   1933.89       
 0.110147    1841.47       
 0.121496    1753.45       
 0.134014    1669.6        
 0.147823    1589.7        
 0.163054    1513.59       
 0.179855    1441.1        
 0.198386    1372.09       
 0.218827    1306.42       
 0.241375    1243.9        
 0.266245    1184.37       
 0.293678    1127.68       
 0.323938    1073.66       
 0.357316    1022.21       
 0.394132    973.253       
 0.434743    926.681       
 0.479537    882.338       
 0.528947    840.111       
 0.583448    799.926       
 0.643565    761.6         
 0.709876    725.072       
 0.78302     690.351       
 0.8637      657.32        
